store_id,hub_id,store_name,store_segment,store_plan_price,store_latitude,store_longitude,CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2
"3546","37",RIUSSUCIGU ,FOOD,49,-23.507105,-46.718197,"3550308",São Paulo,SP,1521.110
"3553","13",ILUMGI PRISMAUS ,GOOD,29,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"3588","35",IRUZZI ,GOOD,49,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"3595","43",IASZPILITA ,FOOD,49.9,-25.4412212,-49.27769,"4106902",Curitiba,PR,434.892
"3609","42",ZIZULO ,GOOD,29,-25.438766,-49.266532,"4106902",Curitiba,PR,434.892
"3612","36",IMIA CIMCUPM ,FOOD,29,-30.085743,-51.245997,"4314902",Porto Alegre,RS,495.390
"3615","33",GAIVIMUI PIPO ,GOOD,29,-23.579067,-46.594006,"3550308",São Paulo,SP,1521.110
"3625","13",CIPRU ,FOOD,49,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"3627","13",O GARI! ,FOOD,49,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"3631","8",GIPUMZIGUM ,GOOD,29,-22.921475,-43.234822,"3304557",Rio de Janeiro,RJ,1200.329
"3639","21",SUCOI LIMTRAS ,FOOD,49,-23.550407,-46.721291,"3550308",São Paulo,SP,1521.110
"3641","13",MRUS GIROUS ,FOOD,49,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"3644","75",ASOI ,FOOD,29,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"3646","43",ZIZULO ,GOOD,29,-25.4412212,-49.27769,"4106902",Curitiba,PR,434.892
"3648","8",PAMACIS ,GOOD,29.9,-22.921475,-43.234822,"3304557",Rio de Janeiro,RJ,1200.329
"3688","21",SIFASMAQA ,GOOD,29,-23.550407,-46.721291,"3550308",São Paulo,SP,1521.110
"3694","51",VALLUES CIOLA E CIGU CIE ,FOOD,,-22.927336,-43.572533,"3304557",Rio de Janeiro,RJ,1200.329
"3711","44",RIRAI IMIA ,FOOD,49,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"3712","75",RIRAI IMIA ,FOOD,49,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"3721","27",PUPALUGALA,FOOD,49.9,-23.622995,-46.699204,"3550308",São Paulo,SP,1521.110
"3723","17",CZALLA PUIMS QSQ ,GOOD,29,-23.599551,-46.636755,"3550308",São Paulo,SP,1521.110
"3728","13",MU PURGAR ,FOOD,,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"3752","86",PRIGRIR ,GOOD,29,-23.54150197,-46.57671799,"3550308",São Paulo,SP,1521.110
"3766","21",MRIRI LIP ,GOOD,29,-23.550407,-46.721291,"3550308",São Paulo,SP,1521.110
"3767","86",PIARUGGAI ,FOOD,49,-23.54150197,-46.57671799,"3550308",São Paulo,SP,1521.110
"3770","51",OUR ZOLAI ,FOOD,49,-22.927336,-43.572533,"3304557",Rio de Janeiro,RJ,1200.329
"3778","33",PAZZI ZUM ,FOOD,49.9,-23.579067,-46.594006,"3550308",São Paulo,SP,1521.110
"3780","75",SIZMUO RICAUMS ,FOOD,49.9,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"3804","37",TRAPRAM POI ,FOOD,49,-23.507105,-46.718197,"3550308",São Paulo,SP,1521.110
"3808","75",SPICU CISU ,GOOD,,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"3821","35",PIRMI DA SIPIR ,FOOD,49,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"3822","37",SITAO OUCUS ,FOOD,49,-23.507105,-46.718197,"3550308",São Paulo,SP,1521.110
"3832","21",GIOUG ,GOOD,29.9,-23.550407,-46.721291,"3550308",São Paulo,SP,1521.110
"3835","91",MUG ,GOOD,29,-19.8753564,-43.9252624,"3106200",Belo Horizonte,MG,331.354
"3847","86",IRIR OIS PUOUMIS ,FOOD,49,-23.54150197,-46.57671799,"3550308",São Paulo,SP,1521.110
"3862","27",SIRSUMG ,GOOD,0,-23.622995,-46.6986074,"3550308",São Paulo,SP,1521.110
"3884","20",IRUZZI ,GOOD,29,-22.996848,-43.361197,"3304557",Rio de Janeiro,RJ,1200.329
"3902","26",CIRIRIOU CIRIROI ,FOOD,49.9,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"3916","75",PIPS ,FOOD,0,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"3919","43",SALVAI OURAMG ,GOOD,29,-25.4412212,-49.27769,"4106902",Curitiba,PR,434.892
"3920","25",PUPALUGALA,FOOD,49,-23.570765,-46.642043,"3550308",São Paulo,SP,1521.110
"3930","16",PALLO MZU GRALA,FOOD,49.9,-23.020709,-43.4897,"3304557",Rio de Janeiro,RJ,1200.329
"3935","75",MRAIRAEMA ,FOOD,49,-25.4351398,-49.28966,"4106902",Curitiba,PR,434.892
"3936","85",MIUMSAU ,FOOD,49,-23.51525271,-46.6183535,"3550308",São Paulo,SP,1521.110
"3937","44",MRAIRAEMA ,FOOD,49,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"3938","44",SFAZI GRALA,FOOD,49,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"3943","44",GARIOLIS ,FOOD,49,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"3961","20",OULU! RUSACIMI ,FOOD,49.9,-22.996848,-43.361197,"3304557",Rio de Janeiro,RJ,1200.329
"3965","28",PAZZI ZUM ,FOOD,49.9,-23.595775,-46.685984,"3550308",São Paulo,SP,1521.110
"3966","85",PAZZI ZUM ,FOOD,49.9,-23.51525271,-46.6183535,"3550308",São Paulo,SP,1521.110
"3968","85",POILA ,FOOD,49,-23.5133533,-46.6183535,"3550308",São Paulo,SP,1521.110
"3973","85",GRIME CRU ,GOOD,29.9,-23.5133533,-46.6183535,"3550308",São Paulo,SP,1521.110
"3984","85",VAOU SIUOUVUA,FOOD,49,-23.5133533,-46.6183535,"3550308",São Paulo,SP,1521.110
"3986","85",VUGIM LIVURS ,FOOD,49,-23.5155164,-46.6183535,"3550308",São Paulo,SP,1521.110
"3987","85",POI ILARUMUIMOI ,FOOD,49,-23.5133533,-46.6183535,"3550308",São Paulo,SP,1521.110
"3995","85",USIFLUS ,GOOD,29,-23.51525271,-46.6183535,"3550308",São Paulo,SP,1521.110
"3996","85",PASCIAMU ,FOOD,49,-23.51525271,-46.6183535,"3550308",São Paulo,SP,1521.110
"4002","43",IMIA VAMOI RISI ,FOOD,49,-25.4412212,-49.27769,"4106902",Curitiba,PR,434.892
"4003","85",EA POILI ,FOOD,49,-23.51525271,-46.6183535,"3550308",São Paulo,SP,1521.110
"4009","33",CILVAM GLUAM ,GOOD,29.9,-23.579067,-46.594006,"3550308",São Paulo,SP,1521.110
"4012","13",CICI PIRPU ,FOOD,0,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"4015","37",GARIOLIS ,FOOD,49,-23.507105,-46.718197,"3550308",São Paulo,SP,1521.110
"4016","85",FACZAPS ,FOOD,49,-23.51525271,-46.6183535,"3550308",São Paulo,SP,1521.110
"4022","18",RALGLIMEAI ,FOOD,49,-22.94733,-43.183534,"3304557",Rio de Janeiro,RJ,1200.329
"4023","8",RALGLIMEAI ,FOOD,49,-22.921475,-43.234822,"3304557",Rio de Janeiro,RJ,1200.329
"4025","37",RIARIZAMI ,FOOD,49.9,-23.507105,-46.718197,"3550308",São Paulo,SP,1521.110
"4026","25",RIARIZAMI ,FOOD,49.9,-23.570765,-46.642043,"3550308",São Paulo,SP,1521.110
"4058","85",MICI PULA,FOOD,49,-23.51525271,-46.6183535,"3550308",São Paulo,SP,1521.110
"4064","85",I CRUPURAI ,FOOD,49,-23.5133533,-46.6183535,"3550308",São Paulo,SP,1521.110
"4072","44",SUCOI LIMTRAS ,FOOD,49,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"4097","51",SMITAUR SMUIGZIUSU ,FOOD,49,-22.927336,-43.572533,"3304557",Rio de Janeiro,RJ,1200.329
"4105","8",SZIPUAMG MASUCI ,GOOD,,-22.92706,-43.2385163,"3304557",Rio de Janeiro,RJ,1200.329
"4109","17",SZIPUAMG RUMRI SIMUI CRUZ ,GOOD,,-23.598468,-46.636687,"3550308",São Paulo,SP,1521.110
"4110","31",SZIPUAMG SIREAR SUA,GOOD,,-23.6308517,-46.735398,"3550308",São Paulo,SP,1521.110
"4121","21",PIEO FIR SURU ,GOOD,29,-23.550407,-46.721291,"3550308",São Paulo,SP,1521.110
"4132","43",RIMI CURVUSUARI ,FOOD,49,-25.4412212,-49.27769,"4106902",Curitiba,PR,434.892
"4139","86",MIAOIMG ,FOOD,49,-23.54150197,-46.57671799,"3550308",São Paulo,SP,1521.110
"4142","18",CIRIROI U CAI ,FOOD,49.9,-22.94733,-43.183534,"3304557",Rio de Janeiro,RJ,1200.329
"4151","85",OIGPUARO ,FOOD,49.9,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4153","44",PIP CIRM GIUARUM ,FOOD,49,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"4157","51",IARIZOR FAM ,GOOD,49,-22.927336,-43.572533,"3304557",Rio de Janeiro,RJ,1200.329
"4159","29",OIGPUARO ,FOOD,49.9,-23.561053,-46.558976,"3550308",São Paulo,SP,1521.110
"4161","26",ZIPU ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4164","26",IMUAS ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4165","26",IMICIPRA ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4167","26",STRAMZ ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4170","26",ZIAGIA ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4171","26",MRICA E FAULE ,GOOD,29.9,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4181","26",ZIVIAIMIS ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4184","26",LUPI ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4195","26",IRUZZI ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4199","26",I PIMACIRAI ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4200","8",OIGIPUARRO ,FOOD,49,-22.921475,-43.234822,"3304557",Rio de Janeiro,RJ,1200.329
"4201","85",ZIVIMUI ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4202","26",RAZIPAO ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4203","22",IRULAU CRUPURAU ,FOOD,49,-23.001696,-43.386494,"3304557",Rio de Janeiro,RJ,1200.329
"4204","22",SIZI FOIE ERAMGS ,FOOD,49,-23.001696,-43.386494,"3304557",Rio de Janeiro,RJ,1200.329
"4206","85",USPUMI RIMAI ,FOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4207","16",ARE PIMUAUR ,FOOD,49,-23.020709,-43.4897,"3304557",Rio de Janeiro,RJ,1200.329
"4208","26",MAP MIP ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4210","33",RCOUMILES ,FOOD,,-23.579067,-46.594006,"3550308",São Paulo,SP,1521.110
"4211","29",RCOUMILES ,FOOD,,-23.561053,-46.558976,"3550308",São Paulo,SP,1521.110
"4213","17",RCOUMILES ,FOOD,,-23.599551,-46.636755,"3550308",São Paulo,SP,1521.110
"4214","44",RCOUMILES ,FOOD,,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"4243","85",IMO IMO ,GOOD,29,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4245","33",ZAMZIMU ,GOOD,29,-23.579067,-46.594006,"3550308",São Paulo,SP,1521.110
"4255","85",URPIRAI VAGMIRIZZA ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4262","85",CIPIOURMU ,GOOD,29,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4264","85",SALITO ,GOOD,29.9,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4266","75",SALITO ,GOOD,29.9,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"4271","17",RAMA GILZIMU ,FOOD,49,-23.599551,-46.636755,"3550308",São Paulo,SP,1521.110
"4272","75",ILACU SILIZIR ,GOOD,29,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"4292","75",P PAZZI ,FOOD,49,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"4296","85",MZU PIEO SZIP ,GOOD,29,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4299","21",ZISARIS ,GOOD,29.9,-23.550407,-46.721291,"3550308",São Paulo,SP,1521.110
"4300","33",SIM RIRZIMI ,FOOD,49.9,-23.579067,-46.594006,"3550308",São Paulo,SP,1521.110
"4302","42",IMIA VAMOI RISI ,FOOD,49,-25.438766,-49.266532,"4106902",Curitiba,PR,434.892
"4305","20",RCOUMILES ,FOOD,0,-22.996848,-43.361197,"3304557",Rio de Janeiro,RJ,1200.329
"4314","25",RCOUMILES ,FOOD,,-23.570765,-46.642043,"3550308",São Paulo,SP,1521.110
"4315","27",RCOUMILES ,FOOD,0,-23.622995,-46.699204,"3550308",São Paulo,SP,1521.110
"4316","43",RCOUMILES ,FOOD,0,-25.4412212,-49.27769,"4106902",Curitiba,PR,434.892
"4317","85",PIRPALA ,GOOD,29,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4320","21",CAI RIRAMARI ,GOOD,29,-23.550407,-46.721291,"3550308",São Paulo,SP,1521.110
"4328","27",LUPI ,GOOD,29,-23.622995,-46.699204,"3550308",São Paulo,SP,1521.110
"4329","55",MUSPUO SMIRU ,GOOD,1,-23.5217758,-46.6241516,"3550308",São Paulo,SP,1521.110
"4334","44",SILSI GRALA,FOOD,,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"4335","20",PASCIAMU ,FOOD,49,-22.996848,-43.361197,"3304557",Rio de Janeiro,RJ,1200.329
"4336","26",MAR ,GOOD,29,-23.563758,-46.652621,"3550308",São Paulo,SP,1521.110
"4344","31",CIRACIOU ,GOOD,1,-23.631835,-46.735203,"3550308",São Paulo,SP,1521.110
"4347","36",CIRACIOU ,GOOD,1,-30.085743,-51.245997,"4314902",Porto Alegre,RS,495.390
"4348","28",CIRACIOU ,GOOD,1,-23.595775,-46.685984,"3550308",São Paulo,SP,1521.110
"4352","35",CIRACIOU ,GOOD,1,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"4354","33",RUA DA RIMU ,FOOD,49.9,-23.579067,-46.594006,"3550308",São Paulo,SP,1521.110
"4355","13",CIRACIOU ,GOOD,1,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"4373","86",MICI PULA,FOOD,49,-23.54150197,-46.57671799,"3550308",São Paulo,SP,1521.110
"4386","28",SALITO ,GOOD,29.9,-23.595775,-46.685984,"3550308",São Paulo,SP,1521.110
"4388","29",RIOPULLAMU ,GOOD,29.9,-23.561053,-46.558976,"3550308",São Paulo,SP,1521.110
"4389","85",RUMAR ,GOOD,1,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4396","85",LAZ ,GOOD,29,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4398","37",ILACU SILIZIR ,GOOD,29,-23.507105,-46.718197,"3550308",São Paulo,SP,1521.110
"4402","51",PIMUCI DA RIMILI ,FOOD,49,-22.927336,-43.572533,"3304557",Rio de Janeiro,RJ,1200.329
"4403","13",GIPUMZIGUM QSQ  ,GOOD,29,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"4434","35",GIPUMZIGUM ,GOOD,49,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"4439","75",IMI MURUZI ,GOOD,49,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"4440","75",CICIU SZIS ,GOOD,49,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"4441","35",RIRASIA,GOOD,29,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"4442","35",CIMSMIMCU ,GOOD,29,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"4443","75",GIPUMZIGUM ,GOOD,49,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"4447","35",LU PISMATRA ,GOOD,,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"4448","35",ZIPU ,GOOD,29,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"4449","35",CUMOIARAS ,GOOD,29,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"4451","13",CZALLA PUIMS ,GOOD,49.9,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"4452","43",GIPUMZIGUM ,GOOD,49,-25.4412212,-49.27769,"4106902",Curitiba,PR,434.892
"4453","42",GIPUMZIGUM ,GOOD,49,-25.438766,-49.266532,"4106902",Curitiba,PR,434.892
"4459","13",GAESMIG ,GOOD,29,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"4462","37",RIRIMI ,GOOD,29,-23.507105,-46.531521,"3550308",São Paulo,SP,1521.110
"4467","37",MAP MIP ,GOOD,29.9,-23.507105,-46.718197,"3550308",São Paulo,SP,1521.110
"4483","85",SIGO ,GOOD,29,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4484","35",VAI RAI ,GOOD,29,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"4488","36",RIARI RAI ,FOOD,49,-30.085743,-51.245997,"4314902",Porto Alegre,RS,495.390
"4489","29",LALACI E MAGIR ,GOOD,,-23.561053,-46.558976,"3550308",São Paulo,SP,1521.110
"4491","13",MIRMU SZIPUAMG ,GOOD,,-22.8874999,-43.2848835,"3304557",Rio de Janeiro,RJ,1200.329
"4498","85",ARIGAMIRAUR ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4510","33",OIGPUARO ,FOOD,,-23.579067,-46.594006,"3550308",São Paulo,SP,1521.110
"4512","20",CIRIROI U CAI ,FOOD,49.9,-22.996848,-43.361197,"3304557",Rio de Janeiro,RJ,1200.329
"4524","35",RALIM ,GOOD,29,-22.97315,-43.370811,"3304557",Rio de Janeiro,RJ,1200.329
"4531","37",IRMURAZI SIAIS ,GOOD,49,-23.507105,-46.718197,"3550308",São Paulo,SP,1521.110
"4553","85",CIARUM SMUOLUMS ,GOOD,,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4556","37",RIMAI EU TRAPRISCI ,FOOD,49,-23.507105,-46.718197,"3550308",São Paulo,SP,1521.110
"4558","86",MIAF ,GOOD,49,-23.54150197,-46.57671799,"3550308",São Paulo,SP,1521.110
"4559","85",MIAF ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4564","25",ZIVIMUI ,GOOD,49,-23.570765,-46.642043,"3550308",São Paulo,SP,1521.110
"4567","85",PUGUM ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4568","85",SAEUSILG ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4572","85",RIRO RIUGU ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4585","85",IRUZZI ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4587","85",PIPUARIGAI ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4596","44",LUAZI PIRCULIS ,GOOD,29,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"4605","85",USPIMI PRIMI ,GOOD,49,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4611","36",SUSZAIGA ,FOOD,49,-30.085743,-51.245997,"4314902",Porto Alegre,RS,495.390
"4624","27",RUMAR ,GOOD,0,-23.622995,-46.699204,"3550308",São Paulo,SP,1521.110
"4625","8",RUMAR ,GOOD,0,-22.921475,-43.234822,"3304557",Rio de Janeiro,RJ,1200.329
"4637","16",AR TRAMUO ,FOOD,,-23.020709,-43.4897,"3304557",Rio de Janeiro,RJ,1200.329
"4645","44",AIEMAMIMU UM PRIVUMCU ,GOOD,29.9,-25.4351398,-49.3167883,"4106902",Curitiba,PR,434.892
"4648","86",ILAPIARUGAIMI ,FOOD,49.9,-23.54150197,-46.57671799,"3550308",São Paulo,SP,1521.110
"4650","25",CICI PIRPU ,FOOD,0,-23.570765,-46.642043,"3550308",São Paulo,SP,1521.110
"4660","85",CIRUMOI ,GOOD,49.9,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
"4664","29",CIRUMOI ,GOOD,49,-23.561053,-46.558976,"3550308",São Paulo,SP,1521.110
"4669","21",CIRUMOI ,GOOD,29,-23.550407,-46.721291,"3550308",São Paulo,SP,1521.110
"4671","25",CIRUMOI ,GOOD,49.9,-23.570765,-46.642043,"3550308",São Paulo,SP,1521.110
"4675","13",SIMUI LIMOI ,GOOD,29,-22.887521,-43.283366,"3304557",Rio de Janeiro,RJ,1200.329
"4676","75",PAMACIS ,GOOD,49.9,-25.477073,-49.28966,"4106902",Curitiba,PR,434.892
"4679","85",PIGUE PIPACO ,FOOD,49.9,-23.5133533,-46.6184904,"3550308",São Paulo,SP,1521.110
